datetime,Open,High,Low,Close,Adj Close,Volume,datetime_2
16/08/2022,291.98999,294.040009,290.420013,292.709991,289.295197,18102900,16/08/2022
17/08/2022,289.73999,293.350006,289.470001,291.320007,288.532562,18253400,17/08/2022
18/08/2022,290.190002,291.910004,289.079987,290.170013,287.393524,17186200,18/08/2022
19/08/2022,288.899994,289.25,285.559998,286.149994,283.412018,20570000,19/08/2022
22/08/2022,282.079987,282.459991,277.220001,277.75,275.092377,25061100,22/08/2022
23/08/2022,276.440002,278.859985,275.399994,276.440002,273.794922,17527400,23/08/2022
24/08/2022,275.410004,277.230011,275.109985,275.790009,273.151154,18137000,24/08/2022
25/08/2022,277.329987,279.019989,274.519989,278.850006,276.181854,16583400,25/08/2022
26/08/2022,279.079987,280.339996,267.980011,268.089996,265.524811,27549300,26/08/2022
29/08/2022,265.850006,267.399994,263.850006,265.230011,262.69223,20338500,29/08/2022
30/08/2022,266.670013,267.049988,260.660004,262.970001,260.453796,22767100,30/08/2022
31/08/2022,265.390015,267.109985,261.329987,261.470001,258.96814,24791800,31/08/2022
1/09/2022,258.869995,260.890015,255.410004,260.399994,257.908356,23263400,1/09/2022
2/09/2022,261.700012,264.73999,254.470001,256.059998,253.609924,22855400,2/09/2022
6/09/2022,256.200012,257.829987,251.940002,253.25,250.826813,21328200,6/09/2022
7/09/2022,254.699997,258.829987,253.220001,258.089996,255.620483,24126700,7/09/2022
8/09/2022,257.51001,260.429993,254.789993,258.519989,256.046417,20319900,8/09/2022
9/09/2022,260.5,265.230011,260.290009,264.459991,261.929535,22084700,9/09/2022
12/09/2022,265.779999,267.450012,265.160004,266.649994,264.098602,18747700,12/09/2022
13/09/2022,258.839996,260.399994,251.589996,251.990005,249.578873,33353300,13/09/2022
14/09/2022,253.529999,254.229996,249.860001,252.220001,249.806656,23913000,14/09/2022
15/09/2022,249.770004,251.399994,244.020004,245.380005,243.03212,31530900,15/09/2022
16/09/2022,244.259995,245.300003,242.059998,244.740005,242.398239,39791800,16/09/2022
19/09/2022,242.470001,245.139999,240.850006,244.520004,242.180359,26826900,19/09/2022
20/09/2022,242.070007,243.509995,239.639999,242.449997,240.130157,26660300,20/09/2022
21/09/2022,244.270004,247.660004,238.899994,238.949997,236.663635,28625600,21/09/2022
22/09/2022,237.869995,243.860001,237.570007,240.979996,238.674225,31061200,22/09/2022
23/09/2022,239.539993,241.130005,235.199997,237.919998,235.643494,34176000,23/09/2022
26/09/2022,237.050003,241.449997,236.899994,237.449997,235.177979,27694200,26/09/2022
27/09/2022,239.979996,241.800003,234.5,236.410004,234.147934,27018700,27/09/2022
28/09/2022,236.809998,242.330002,234.729996,241.070007,238.763351,29029700,28/09/2022
29/09/2022,238.889999,239.949997,234.410004,237.5,235.227524,27484200,29/09/2022
30/09/2022,238.289993,240.539993,232.729996,232.899994,230.671524,35694800,30/09/2022
3/10/2022,235.410004,241.610001,234.660004,240.740005,238.436523,28880400,3/10/2022
4/10/2022,245.089996,250.360001,244.979996,248.880005,246.498627,34888400,4/10/2022
5/10/2022,245.990005,250.580002,244.100006,249.199997,246.815582,20347100,5/10/2022
6/10/2022,247.929993,250.339996,246.080002,246.789993,244.428619,20239900,6/10/2022
7/10/2022,240.899994,241.320007,233.169998,234.240005,231.998718,37769600,7/10/2022
10/10/2022,233.050003,234.559998,226.729996,229.25,227.056458,29743600,10/10/2022
11/10/2022,227.619995,229.059998,224.110001,225.410004,223.253204,30474000,11/10/2022
12/10/2022,225.399994,227.860001,223.960007,225.75,223.589935,21903900,12/10/2022
13/10/2022,219.850006,236.100006,219.130005,234.240005,231.998718,42551800,13/10/2022
14/10/2022,235.539993,237.240005,228.339996,228.559998,226.373062,30198600,14/10/2022
17/10/2022,235.820007,238.960007,235.139999,237.529999,235.257217,28142300,17/10/2022
18/10/2022,243.240005,243.929993,235.369995,238.5,236.217941,26329600,18/10/2022
19/10/2022,237.039993,239.610001,234.289993,236.479996,234.217285,19985700,19/10/2022
20/10/2022,235.770004,241.309998,234.869995,236.149994,233.890427,21811000,20/10/2022
21/10/2022,234.740005,243,234.5,242.119995,239.803299,26299700,21/10/2022
24/10/2022,243.759995,247.839996,241.300003,247.25,244.884232,24911200,24/10/2022
25/10/2022,247.259995,251.039993,245.830002,250.660004,248.261597,34775500,25/10/2022
26/10/2022,231.169998,238.300003,230.059998,231.320007,229.106659,82543200,26/10/2022
27/10/2022,231.039993,233.690002,225.779999,226.75,224.580368,40424600,27/10/2022
28/10/2022,226.240005,236.600006,226.050003,235.869995,233.613098,40647700,28/10/2022
31/10/2022,233.759995,234.919998,231.149994,232.130005,229.908905,28357300,31/10/2022
1/11/2022,234.600006,235.740005,227.330002,228.169998,225.986786,30592300,1/11/2022
2/11/2022,229.460007,231.300003,220.039993,220.100006,217.994003,38407000,2/11/2022
3/11/2022,220.089996,220.410004,213.979996,214.25,212.199982,36633900,3/11/2022
4/11/2022,217.550003,221.589996,213.429993,221.389999,219.271667,36789100,4/11/2022
7/11/2022,221.990005,228.410004,221.279999,227.869995,225.689651,33498000,7/11/2022
8/11/2022,228.699997,231.649994,225.839996,228.869995,226.680084,28192500,8/11/2022
9/11/2022,227.369995,228.630005,224.330002,224.509995,222.361801,27852900,9/11/2022
10/11/2022,235.429993,243.330002,235,242.979996,240.655075,46268000,10/11/2022
11/11/2022,242.990005,247.990005,241.929993,247.110001,244.74556,34620200,11/11/2022
14/11/2022,241.990005,243.910004,239.210007,241.550003,239.23877,31123300,14/11/2022
15/11/2022,245.660004,247,240.029999,241.970001,239.654755,31390100,15/11/2022
16/11/2022,242.789993,243.800003,240.419998,241.729996,240.091751,24093300,16/11/2022
17/11/2022,237.779999,243.25,237.630005,241.679993,240.042084,23123500,17/11/2022
18/11/2022,243.509995,243.740005,239.029999,241.220001,239.585205,27613500,18/11/2022
21/11/2022,241.429993,244.669998,241.190002,242.050003,240.409607,26394700,21/11/2022
22/11/2022,243.589996,245.309998,240.710007,245.029999,243.3694,19665700,22/11/2022
23/11/2022,245.110001,248.279999,244.270004,247.580002,245.902115,19508500,23/11/2022
25/11/2022,247.309998,248.699997,246.729996,247.490005,245.812714,9200800,25/11/2022
28/11/2022,246.080002,246.649994,240.800003,241.759995,240.121552,24778200,28/11/2022
29/11/2022,241.399994,242.789993,238.210007,240.330002,238.701248,17956300,29/11/2022
30/11/2022,240.570007,255.330002,239.860001,255.139999,253.410873,47594200,30/11/2022
1/12/2022,253.869995,256.119995,250.919998,254.690002,252.963928,26041500,1/12/2022
2/12/2022,249.820007,256.059998,249.690002,255.020004,253.291702,21528500,2/12/2022
5/12/2022,252.009995,253.820007,248.059998,250.199997,248.504349,23435300,5/12/2022
6/12/2022,250.820007,251.860001,243.779999,245.119995,243.458771,22463700,6/12/2022
7/12/2022,244.830002,246.160004,242.210007,244.369995,242.713852,20481500,7/12/2022
8/12/2022,244.839996,248.740005,243.059998,247.399994,245.723328,22611800,8/12/2022
9/12/2022,244.699997,248.309998,244.160004,245.419998,243.756744,20609700,9/12/2022
12/12/2022,247.449997,252.539993,247.169998,252.509995,250.798691,30665100,12/12/2022
13/12/2022,261.690002,263.920013,253.070007,256.920013,255.178818,42196900,13/12/2022
14/12/2022,257.130005,262.589996,254.309998,257.220001,255.476791,35410900,14/12/2022
15/12/2022,253.720001,254.199997,247.339996,249.009995,247.322418,35560400,15/12/2022
16/12/2022,248.550003,249.839996,243.509995,244.690002,243.031708,86102000,16/12/2022
19/12/2022,244.860001,245.210007,238.710007,240.449997,238.820419,29696400,19/12/2022
20/12/2022,239.399994,242.910004,238.419998,241.800003,240.161285,25150800,20/12/2022
21/12/2022,241.690002,245.619995,240.110001,244.429993,242.773453,23690600,21/12/2022
22/12/2022,241.259995,241.990005,233.869995,238.190002,236.57576,28651700,22/12/2022
23/12/2022,236.110001,238.869995,233.940002,238.729996,237.112076,21207000,23/12/2022
27/12/2022,238.699997,238.929993,235.830002,236.960007,235.354095,16688600,27/12/2022
28/12/2022,236.889999,239.720001,234.169998,234.529999,232.940567,17457100,28/12/2022
29/12/2022,235.649994,241.919998,235.649994,241.009995,239.376648,19770700,29/12/2022
30/12/2022,238.210007,239.960007,236.660004,239.820007,238.194702,21938500,30/12/2022
3/01/2023,243.080002,245.75,237.399994,239.580002,237.956329,25740000,3/01/2023
4/01/2023,232.279999,232.869995,225.960007,229.100006,227.547363,50623400,4/01/2023
5/01/2023,227.199997,227.550003,221.759995,222.309998,220.80336,39585600,5/01/2023
6/01/2023,223,225.759995,219.350006,224.929993,223.405609,43613600,6/01/2023
9/01/2023,226.449997,231.240005,226.410004,227.119995,225.580765,27369800,9/01/2023
10/01/2023,227.759995,231.309998,227.330002,228.850006,227.299057,27033900,10/01/2023
11/01/2023,231.289993,235.949997,231.110001,235.770004,234.17215,28669300,11/01/2023
12/01/2023,235.259995,239.899994,233.559998,238.509995,236.89357,27269500,12/01/2023
13/01/2023,237,239.369995,234.919998,239.229996,237.608704,21333300,13/01/2023
17/01/2023,237.970001,240.910004,237.089996,240.350006,238.721115,29831300,17/01/2023
18/01/2023,241.570007,242.380005,235.520004,235.809998,234.211868,30028700,18/01/2023
19/01/2023,233.779999,235.520004,230.679993,231.929993,230.35817,28623000,19/01/2023
20/01/2023,234.860001,240.740005,234.509995,240.220001,238.591995,35389800,20/01/2023
23/01/2023,241.100006,245.169998,239.649994,242.580002,240.935989,31934000,23/01/2023
24/01/2023,242.5,243.949997,240.440002,242.039993,240.399658,40234400,24/01/2023
25/01/2023,234.479996,243.300003,230.899994,240.610001,238.97934,66526600,25/01/2023
26/01/2023,243.649994,248.309998,242,248,246.319275,33454500,26/01/2023
27/01/2023,248.990005,249.830002,246.830002,248.160004,246.478195,26498900,27/01/2023
30/01/2023,244.509995,245.600006,242.199997,242.710007,241.065125,25867400,30/01/2023
31/01/2023,243.449997,247.949997,242.949997,247.809998,246.130554,26541100,31/01/2023
1/02/2023,248,255.179993,245.470001,252.75,251.037079,31259900,1/02/2023
2/02/2023,258.820007,264.690002,257.25,264.600006,262.806763,39940400,2/02/2023
3/02/2023,259.540009,264.200012,257.100006,258.350006,256.599121,29077300,3/02/2023
6/02/2023,257.440002,258.299988,254.779999,256.769989,255.029831,22518000,6/02/2023
7/02/2023,260.529999,268.769989,260.079987,267.559998,265.746704,50841400,7/02/2023
8/02/2023,273.200012,276.76001,266.209991,266.730011,264.922333,54686000,8/02/2023
9/02/2023,273.799988,273.980011,262.799988,263.619995,261.833374,42375100,9/02/2023
10/02/2023,261.529999,264.089996,260.660004,263.100006,261.316925,25818500,10/02/2023
13/02/2023,267.640015,274.600006,267.149994,271.320007,269.481201,44630900,13/02/2023
14/02/2023,272.670013,274.970001,269.279999,272.170013,270.3255,37047900,14/02/2023
15/02/2023,268.320007,270.730011,266.179993,269.320007,268.164795,28922400,15/02/2023
16/02/2023,264.019989,266.73999,261.899994,262.149994,261.025513,29603600,16/02/2023
17/02/2023,259.390015,260.089996,256,258.059998,256.953064,30000100,17/02/2023
21/02/2023,254.479996,255.490005,251.589996,252.669998,251.586182,28397400,21/02/2023
22/02/2023,254.089996,254.339996,250.339996,251.509995,250.431168,22491100,22/02/2023
23/02/2023,255.559998,256.839996,250.479996,254.770004,253.677185,29219100,23/02/2023
24/02/2023,249.960007,251,248.100006,249.220001,248.150986,24990900,24/02/2023
27/02/2023,252.460007,252.820007,249.389999,250.160004,249.08696,21190000,27/02/2023
28/02/2023,249.070007,251.490005,248.729996,249.419998,248.350128,22491000,28/02/2023
1/03/2023,250.759995,250.929993,245.789993,246.270004,245.213638,27565300,1/03/2023
2/03/2023,246.550003,251.399994,245.610001,251.110001,250.032883,24808200,2/03/2023
3/03/2023,252.190002,255.619995,251.389999,255.289993,254.194946,30760100,3/03/2023
6/03/2023,256.429993,260.119995,255.979996,256.869995,255.768173,24109800,6/03/2023
7/03/2023,256.299988,257.690002,253.389999,254.149994,253.05983,21473200,7/03/2023
8/03/2023,254.039993,254.539993,250.809998,253.699997,252.611755,17340200,8/03/2023
9/03/2023,255.820007,259.559998,251.580002,252.320007,251.237701,26653400,9/03/2023
10/03/2023,251.080002,252.789993,247.600006,248.589996,247.523682,28333900,10/03/2023
13/03/2023,247.399994,257.910004,245.729996,253.919998,252.830826,33339700,13/03/2023
14/03/2023,256.75,261.070007,255.860001,260.790009,259.671356,33620300,14/03/2023
15/03/2023,259.980011,266.480011,259.209991,265.440002,264.301392,46028000,15/03/2023
16/03/2023,265.209991,276.559998,263.279999,276.200012,275.015289,54768800,16/03/2023
17/03/2023,278.26001,283.329987,276.320007,279.429993,278.231415,69527400,17/03/2023
20/03/2023,276.980011,277.480011,269.850006,272.230011,271.062286,43466600,20/03/2023
21/03/2023,274.880005,275,269.519989,273.779999,272.605621,34558700,21/03/2023
22/03/2023,273.399994,281.040009,272.179993,272.290009,271.12204,34873300,22/03/2023
23/03/2023,277.940002,281.059998,275.200012,277.660004,276.468994,36610900,23/03/2023
24/03/2023,277.23999,280.630005,275.279999,280.570007,279.366516,28172000,24/03/2023
27/03/2023,280.5,281.459991,275.519989,276.380005,275.194489,26840200,27/03/2023
28/03/2023,275.790009,276.140015,272.049988,275.230011,274.049438,21878600,28/03/2023
29/03/2023,278.959991,281.140015,278.410004,280.51001,279.306763,25087000,29/03/2023
30/03/2023,284.230011,284.459991,281.480011,284.049988,282.831573,25053400,30/03/2023
31/03/2023,283.730011,289.269989,283,288.299988,287.063354,32766000,31/03/2023
3/04/2023,286.519989,288.269989,283.950012,287.230011,285.997955,24883300,3/04/2023
4/04/2023,287.230011,290.450012,285.670013,287.179993,285.948151,25824300,4/04/2023
5/04/2023,285.850006,287.149994,282.920013,284.339996,283.120331,22064800,5/04/2023
6/04/2023,283.209991,292.079987,282.029999,291.600006,290.349182,29770300,6/04/2023
10/04/2023,289.209991,289.600006,284.709991,289.390015,288.148682,23103000,10/04/2023
11/04/2023,285.75,285.980011,281.640015,282.829987,281.616821,27276600,11/04/2023
12/04/2023,284.790009,287.01001,281.959991,283.48999,282.273987,27403400,12/04/2023
13/04/2023,283.589996,289.899994,283.170013,289.839996,288.596741,24222700,13/04/2023
14/04/2023,287,288.480011,283.690002,286.140015,284.912628,20987900,14/04/2023
17/04/2023,289.929993,291.600006,286.160004,288.799988,287.561188,23836200,17/04/2023
18/04/2023,291.570007,291.76001,287.01001,288.369995,287.133057,20161800,18/04/2023
19/04/2023,285.98999,289.049988,284.540009,288.450012,287.212708,17150300,19/04/2023
20/04/2023,285.25,289.029999,285.079987,286.109985,284.882721,23244400,20/04/2023
21/04/2023,285.01001,286.269989,283.059998,285.76001,284.534271,21676400,21/04/2023
24/04/2023,282.089996,284.950012,278.720001,281.769989,280.561371,26611000,24/04/2023
25/04/2023,279.51001,281.600006,275.369995,275.420013,274.238647,45772200,25/04/2023
26/04/2023,296.700012,299.570007,292.730011,295.369995,294.103027,64599200,26/04/2023
27/04/2023,295.970001,305.200012,295.25,304.829987,303.52243,46462600,27/04/2023
28/04/2023,304.01001,308.929993,303.309998,307.26001,305.942047,36446700,28/04/2023
1/05/2023,306.970001,308.600006,305.149994,305.559998,304.249329,21294100,1/05/2023
2/05/2023,307.76001,309.179993,303.910004,305.410004,304.099945,26404400,2/05/2023
3/05/2023,306.619995,308.609985,304.089996,304.399994,303.094299,22360800,3/05/2023
4/05/2023,306.23999,307.76001,303.399994,305.410004,304.099945,22519900,4/05/2023
5/05/2023,305.720001,311.970001,304.269989,310.649994,309.317505,28181200,5/05/2023
8/05/2023,310.130005,310.200012,306.089996,308.649994,307.32605,21318600,8/05/2023
9/05/2023,308,310.040009,306.309998,307,305.683136,21340800,9/05/2023
10/05/2023,308.619995,313,307.670013,312.309998,310.970367,30078000,10/05/2023
11/05/2023,310.100006,311.119995,306.26001,310.109985,308.779785,31680200,11/05/2023
12/05/2023,310.549988,310.649994,306.600006,308.970001,307.644714,19758100,12/05/2023
15/05/2023,309.100006,309.899994,307.589996,309.459991,308.132599,16336500,15/05/2023
16/05/2023,309.829987,313.709991,309.829987,311.73999,310.402802,26730300,16/05/2023
17/05/2023,312.290009,314.429993,310.73999,314,313.336609,24315000,17/05/2023
18/05/2023,314.529999,319.040009,313.720001,318.519989,317.847046,27276000,18/05/2023
19/05/2023,316.73999,318.75,316.369995,318.339996,317.667419,27529500,19/05/2023
22/05/2023,318.600006,322.589996,318.01001,321.179993,320.501434,24115700,22/05/2023
23/05/2023,320.029999,322.720001,315.25,315.26001,314.593933,30797200,23/05/2023
24/05/2023,314.730011,316.5,312.609985,313.850006,313.18692,23384900,24/05/2023
25/05/2023,323.23999,326.899994,320,325.920013,325.231415,43301700,25/05/2023
26/05/2023,324.019989,333.399994,323.880005,332.890015,332.186707,36630600,26/05/2023
30/05/2023,335.230011,335.73999,330.519989,331.209991,330.510223,29503100,30/05/2023
31/05/2023,332.290009,335.940002,327.329987,328.390015,327.696198,45950600,31/05/2023
1/06/2023,325.929993,333.529999,324.720001,332.579987,331.877319,26773900,1/06/2023
2/06/2023,334.25,337.5,332.549988,335.399994,334.691376,25864000,2/06/2023
5/06/2023,335.220001,338.559998,334.660004,335.940002,335.230255,21307100,5/06/2023
6/06/2023,335.329987,335.369995,332.170013,333.679993,332.975006,20396200,6/06/2023
7/06/2023,331.649994,334.48999,322.5,323.380005,322.696777,40717100,7/06/2023
8/06/2023,323.940002,326.640015,323.350006,325.26001,324.572815,23277700,8/06/2023
9/06/2023,324.98999,329.98999,324.410004,326.790009,326.099579,22514900,9/06/2023
12/06/2023,328.579987,332.100006,325.160004,331.850006,331.148895,24260300,12/06/2023
13/06/2023,334.470001,336.980011,330.390015,334.290009,333.58374,22951300,13/06/2023
14/06/2023,334.339996,339.040009,332.809998,337.339996,336.627289,26003800,14/06/2023
15/06/2023,337.480011,349.839996,337.200012,348.100006,347.364563,38899100,15/06/2023
16/06/2023,351.320007,351.470001,341.950012,342.329987,341.60672,46533600,16/06/2023
20/06/2023,339.309998,342.079987,335.859985,338.049988,337.335785,26375400,20/06/2023
21/06/2023,336.369995,337.730011,332.070007,333.559998,332.855255,25117800,21/06/2023
22/06/2023,334.119995,340.119995,333.339996,339.709991,338.992279,23556800,22/06/2023
23/06/2023,334.359985,337.959991,333.450012,335.019989,334.312164,23084700,23/06/2023
26/06/2023,333.720001,336.109985,328.48999,328.600006,327.905762,21520600,26/06/2023
27/06/2023,331.859985,336.149994,329.299988,334.570007,333.863159,24354100,27/06/2023
28/06/2023,334.660004,337.980011,333.809998,335.850006,335.140442,20259500,28/06/2023
29/06/2023,334.709991,336.109985,332.619995,335.049988,334.342102,16997000,29/06/2023
30/06/2023,337.75,342.730011,337.200012,340.540009,339.820526,26823800,30/06/2023
3/07/2023,339.190002,340.899994,336.570007,337.98999,337.275909,12508700,3/07/2023
5/07/2023,335.089996,341.649994,334.730011,338.149994,337.435577,18172400,5/07/2023
6/07/2023,337.299988,342.98999,335.5,341.269989,340.548981,28161200,6/07/2023
7/07/2023,339.320007,341.790009,337,337.220001,336.507538,21185300,7/07/2023
10/07/2023,334.600006,335.230011,327.589996,331.829987,331.128906,32791400,10/07/2023
11/07/2023,331.059998,332.859985,327,332.470001,331.767578,26698200,11/07/2023
12/07/2023,336.600006,341.649994,335.670013,337.200012,336.487579,29995300,12/07/2023
13/07/2023,339.559998,343.73999,339.019989,342.660004,341.936035,20567200,13/07/2023
14/07/2023,347.589996,351.429993,344.309998,345.23999,344.51059,28302200,14/07/2023
17/07/2023,345.679993,346.98999,342.200012,345.730011,344.999573,20363900,17/07/2023
18/07/2023,345.829987,366.779999,342.170013,359.48999,358.730469,64872700,18/07/2023
19/07/2023,361.75,362.459991,352.440002,355.079987,354.329803,39732900,19/07/2023
20/07/2023,353.570007,357.970001,345.369995,346.869995,346.137146,33778400,20/07/2023
21/07/2023,349.149994,350.299988,339.829987,343.769989,343.043701,69368900,21/07/2023
24/07/2023,345.850006,346.920013,342.309998,345.109985,344.380859,26678100,24/07/2023
25/07/2023,347.109985,351.890015,345.070007,350.980011,350.238464,41637700,25/07/2023
26/07/2023,341.440002,344.670013,333.109985,337.769989,337.056366,58383700,26/07/2023
27/07/2023,340.480011,341.329987,329.049988,330.720001,330.021271,39635300,27/07/2023
28/07/2023,333.670013,340.01001,333.170013,338.369995,337.65509,28484900,28/07/2023
31/07/2023,336.920013,337.700012,333.359985,335.920013,335.210297,25446000,31/07/2023
1/08/2023,335.190002,338.540009,333.700012,336.339996,335.629395,18311900,1/08/2023
2/08/2023,333.630005,333.630005,326.359985,327.5,326.808075,27761300,2/08/2023
3/08/2023,326,329.880005,325.950012,326.660004,325.969849,18253700,3/08/2023
4/08/2023,331.880005,335.140015,327.23999,327.779999,327.087494,23727700,4/08/2023
7/08/2023,328.369995,331.109985,327.519989,330.109985,329.412537,17741500,7/08/2023
8/08/2023,326.959991,328.75,323,326.049988,325.361115,22327600,8/08/2023
9/08/2023,326.470001,327.109985,321.049988,322.230011,321.549225,22373300,9/08/2023
10/08/2023,326.019989,328.26001,321.179993,322.929993,322.247711,20113700,10/08/2023
11/08/2023,320.26001,322.410004,319.209991,321.01001,320.331787,24342600,11/08/2023
14/08/2023,321.390015,324.059998,320.079987,324.040009,323.355408,18836100,14/08/2023
15/08/2023,323,325.089996,320.899994,321.859985,321.179962,16966300,15/08/2023
16/08/2023,320.799988,324.420013,319.799988,320.399994,320.399994,20698900,16/08/2023
17/08/2023,320.540009,321.869995,316.209991,316.880005,316.880005,21257200,17/08/2023
18/08/2023,314.48999,318.380005,311.549988,316.480011,316.480011,24744800,18/08/2023
21/08/2023,317.929993,322.769989,317.040009,321.880005,321.880005,24040000,21/08/2023
22/08/2023,325.5,326.079987,321.459991,322.459991,322.459991,16102000,22/08/2023
23/08/2023,323.820007,329.200012,323.459991,327,327,21166400,23/08/2023
24/08/2023,332.850006,332.980011,319.959991,319.970001,319.970001,23281400,24/08/2023
25/08/2023,321.470001,325.359985,318.799988,322.980011,322.980011,21684100,25/08/2023
28/08/2023,325.660004,326.149994,321.720001,323.700012,323.700012,14808500,28/08/2023
29/08/2023,321.880005,328.980011,321.880005,328.410004,328.410004,19284600,29/08/2023
30/08/2023,328.670013,329.809998,326.450012,328.790009,328.790009,15222100,30/08/2023
31/08/2023,329.200012,330.910004,326.779999,327.76001,327.76001,26411000,31/08/2023
1/09/2023,331.309998,331.98999,326.779999,328.660004,328.660004,14931200,1/09/2023
5/09/2023,329,334.850006,328.660004,333.549988,333.549988,18553900,5/09/2023
6/09/2023,333.380005,334.459991,330.179993,332.880005,332.880005,17535800,6/09/2023
7/09/2023,331.290009,333.079987,329.029999,329.910004,329.910004,18381000,7/09/2023
8/09/2023,330.089996,336.160004,329.459991,334.269989,334.269989,19530100,8/09/2023
11/09/2023,337.23999,338.420013,335.429993,337.940002,337.940002,16583300,11/09/2023
12/09/2023,335.820007,336.790009,331.480011,331.769989,331.769989,17565500,12/09/2023
13/09/2023,331.309998,336.850006,331.170013,336.059998,336.059998,16544400,13/09/2023
14/09/2023,339.149994,340.859985,336.570007,338.700012,338.700012,20267000,14/09/2023
15/09/2023,336.920013,337.399994,329.649994,330.220001,330.220001,37666900,15/09/2023
12/11/2023,300,400,500,600,700,47666900,12/11/2023
15/11/2023,300,400,500,600,700,47666900,15/11/2023
1/01/1900,301,401,501,601,701,47666901,1/01/1900
1/01/1970,301,401,501,601,701,47666901,1/01/1970
1/01/1970,302,402,502,602,702,47666902,1/01/1970

